,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__algorithm,param_model__leaf_size,param_model__n_neighbors,param_model__p,param_model__weights,param_model__C,param_model__degree,param_model__gamma,param_model__kernel,param_model__criterion,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate,param_model__max_iter,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
21,0.13581104278564454,0.006427656852326389,1.1846442222595215,0.06801254562079968,KNeighborsRegressor(),kd_tree,15,10,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.6933375742292208,0.7243394721643833,0.7158442408657225,0.7148015500521302,0.930453331079006,0.7557552336780925,0.08794592778277466,7
22,0.1432650566101074,0.015778465681795667,0.8172519207000732,0.03302325065622534,KNeighborsRegressor(),kd_tree,15,10,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'uniform'}",0.6286804953811554,0.65460869965767,0.6406575036793795,0.6389911216657741,0.7177246470160854,0.656132493480013,0.031883630475363064,79
23,0.15455365180969238,0.010605677037708193,0.795759630203247,0.029328480915020546,KNeighborsRegressor(),kd_tree,15,10,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 15, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.6980732560815405,0.7330194597870036,0.7123278290646309,0.7128170491160359,0.9301333591744847,0.7572741906447391,0.08714349960740075,2
24,0.1426663875579834,0.008116080888578731,0.9344935894012452,0.020527485579362185,KNeighborsRegressor(),kd_tree,30,5,1,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'uniform'}",0.616783562356261,0.6163876163134675,0.6519024681342346,0.6401272857725034,0.7425107898235802,0.6535423444800094,0.046539701653014576,92
25,0.13497724533081054,0.004202691983388933,0.9853464126586914,0.04068523721711816,KNeighborsRegressor(),kd_tree,30,5,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.6801615475094819,0.6919735857403608,0.7057086155599839,0.6975422520265584,0.9261173153611302,0.740300663239503,0.0932790859284161,23
26,0.1351114273071289,0.007819487432844753,0.6180874347686768,0.05772936943426009,KNeighborsRegressor(),kd_tree,30,5,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'uniform'}",0.6102072698985717,0.6391566440932195,0.6432683387844846,0.6458035083528966,0.7482396256706194,0.6573350773599584,0.047214346958591884,76
27,0.1372922420501709,0.009041888063213212,0.7800422668457031,0.09268403476316972,KNeighborsRegressor(),kd_tree,30,5,2,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.6653946223421836,0.7127472394217288,0.6982642267738571,0.7043046954679312,0.9271667207183476,0.7415755009448096,0.09417396157680485,18
28,0.15061750411987304,0.00840223536825915,1.2077116012573241,0.02243724407664663,KNeighborsRegressor(),kd_tree,30,10,1,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'uniform'}",0.6306923319138983,0.6321323795657711,0.6482467045742575,0.6470371981049595,0.7123422456658054,0.6540901719649383,0.03002265214122738,89
29,0.15124173164367677,0.009687624665624608,1.1165188312530518,0.05765402935388846,KNeighborsRegressor(),kd_tree,30,10,1,distance,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.6922145370508321,0.7244740374535982,0.7099198851206336,0.7138820722061171,0.9305602595023668,0.7542101582667096,0.0887862995708748,12
30,0.152726411819458,0.007453377578637891,0.7534848213195801,0.012090655603782512,KNeighborsRegressor(),kd_tree,30,10,2,uniform,,,,,,,,,,,,,,,,"{'model': KNeighborsRegressor(), 'model__algorithm': 'kd_tree', 'model__leaf_size': 30, 'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'uniform'}",0.6304236470818253,0.6528605594679961,0.6432337235847533,0.6396713205825354,0.7167677937081502,0.6565914088850521,0.030934076453928736,77
